id	biotype	type
downstream_FBgn0000287	NA	intergenic
upstream_FBgn0262996	NA	intergenic
downstream_FBgn0262996	NA	intergenic
upstream_FBgn0051821	NA	intergenic
upstream_FBgn0265797	NA	intergenic
downstream_FBgn0265797	NA	intergenic
upstream_FBgn0031726	NA	intergenic
upstream_FBgn0032551	NA	intergenic
upstream_FBgn0264269	NA	intergenic
downstream_FBgn0264269	NA	intergenic
upstream_FBgn0267925	NA	intergenic
downstream_FBgn0265270	NA	intergenic
upstream_FBgn0265270	NA	intergenic
downstream_FBgn0266148	NA	intergenic
upstream_FBgn0001075	NA	intergenic
downstream_FBti0063921	NA	intergenic
downstream_FBgn0250867	NA	intergenic
downstream_FBgn0003448	NA	intergenic
upstream_FBgn0003448	NA	intergenic
upstream_FBgn0266150	NA	intergenic
downstream_FBgn0266150	NA	intergenic
upstream_FBgn0267003	NA	intergenic
downstream_FBgn0267003	NA	intergenic
downstream_FBgn0267261	NA	intergenic
downstream_FBgn0267289	NA	intergenic
upstream_FBgn0051647	NA	intergenic
upstream_FBgn0028855	NA	intergenic
downstream_FBgn0028855	NA	intergenic
downstream_FBti0215086	NA	intergenic
upstream_FBti0060844	NA	intergenic
upstream_FBgn0266883	NA	intergenic
upstream_FBgn0031632	NA	intergenic
downstream_FBgn0266158	NA	intergenic
upstream_FBgn0266158	NA	intergenic
downstream_FBti0063692	NA	intergenic
downstream_FBgn0265587	NA	intergenic
upstream_FBgn0032772	NA	intergenic
upstream_FBgn0264441	NA	intergenic
upstream_FBgn0267928	NA	intergenic
downstream_FBgn0250841	NA	intergenic
upstream_FBgn0265086	NA	intergenic
downstream_FBgn0265086	NA	intergenic
upstream_FBgn0265947	NA	intergenic
upstream_FBgn0000721	NA	intergenic
downstream_FBgn0264296	NA	intergenic
downstream_FBgn0045852	NA	intergenic
upstream_FBgn0045852	NA	intergenic
upstream_FBgn0031449	NA	intergenic
downstream_FBgn0032785	NA	intergenic
downstream_FBgn0260000	NA	intergenic
upstream_FBgn0260000	NA	intergenic
upstream_FBgn0266146	NA	intergenic
downstream_FBgn0265794	NA	intergenic
downstream_FBgn0266449	NA	intergenic
downstream_FBti0061539	NA	intergenic
upstream_FBti0061539	NA	intergenic
downstream_FBti0215351	NA	intergenic
upstream_FBti0215351	NA	intergenic
upstream_FBgn0267258	NA	intergenic
upstream_FBgn0261924	NA	intergenic
upstream_FBgn0263874	NA	intergenic
downstream_FBgn0263874	NA	intergenic
upstream_FBgn0262150	NA	intergenic
upstream_FBgn0026755	NA	intergenic
downstream_FBgn0026755	NA	intergenic
downstream_FBti0059713	NA	intergenic
upstream_FBti0059713	NA	intergenic
downstream_FBgn0266036	NA	intergenic
upstream_FBgn0266036	NA	intergenic
upstream_FBgn0054049	NA	intergenic
upstream_FBgn0286882	NA	intergenic
downstream_FBgn0266839	NA	intergenic
downstream_FBgn0287465	NA	intergenic
downstream_FBgn0028868	NA	intergenic
downstream_FBgn0031708	NA	intergenic
downstream_FBgn0265941	NA	intergenic
upstream_FBgn0045497	NA	intergenic
downstream_FBgn0275432	NA	intergenic
downstream_FBgn0003231	NA	intergenic
upstream_FBgn0051787	NA	intergenic
downstream_FBgn0085380	NA	intergenic
downstream_FBgn0003941	NA	intergenic
upstream_FBgn0262160	NA	intergenic
upstream_FBgn0000490	NA	intergenic
downstream_FBgn0000490	NA	intergenic
downstream_FBgn0266022	NA	intergenic
downstream_FBgn0014396	NA	intergenic
upstream_FBgn0085201	NA	intergenic
downstream_FBgn0031722	NA	intergenic
upstream_FBgn0031722	NA	intergenic
upstream_FBgn0032967	NA	intergenic
upstream_FBgn0264994	NA	intergenic
upstream_FBgn0266894	NA	intergenic
upstream_FBgn0051882	NA	intergenic
downstream_FBgn0266163	NA	intergenic
upstream_FBgn0266163	NA	intergenic
upstream_FBti0059747	NA	intergenic
upstream_FBgn0029123	NA	intergenic
downstream_FBgn0029123	NA	intergenic
upstream_FBgn0031861	NA	intergenic
downstream_FBgn0032968	NA	intergenic
upstream_FBgn0283531	NA	intergenic
upstream_FBgn0031888	NA	intergenic
upstream_FBgn0014859	NA	intergenic
upstream_FBgn0267004	NA	intergenic
downstream_FBgn0267004	NA	intergenic
upstream_FBgn0027074	NA	intergenic
downstream_FBgn0261806	NA	intergenic
upstream_FBgn0261806	NA	intergenic
upstream_FBti0059748	NA	intergenic
downstream_FBgn0031723	NA	intergenic
upstream_FBgn0031723	NA	intergenic
downstream_FBgn0287461	NA	intergenic
downstream_FBgn0015546	NA	intergenic
upstream_FBgn0266876	NA	intergenic
upstream_FBgn0032602	NA	intergenic
upstream_FBgn0032663	NA	intergenic
upstream_FBti0063169	NA	intergenic
downstream_FBti0063169	NA	intergenic
upstream_FBgn0010453	NA	intergenic
downstream_FBgn0004177	NA	intergenic
upstream_FBgn0265951	NA	intergenic
downstream_FBgn0265951	NA	intergenic
upstream_FBgn0028520	NA	intergenic
downstream_FBgn0028520	NA	intergenic
upstream_FBgn0031914	NA	intergenic
downstream_FBti0063042	NA	intergenic
downstream_FBgn0051784	NA	intergenic
upstream_FBgn0051784	NA	intergenic
upstream_FBgn0259996	NA	intergenic
downstream_FBgn0259996	NA	intergenic
upstream_FBti0019115	NA	intergenic
downstream_FBgn0263612	NA	intergenic
upstream_FBgn0001983	NA	intergenic
upstream_FBgn0032505	NA	intergenic
downstream_FBgn0028935	NA	intergenic
upstream_FBgn0028935	NA	intergenic
downstream_FBgn0266873	NA	intergenic
downstream_FBgn0032090	NA	intergenic
upstream_FBgn0032090	NA	intergenic
downstream_FBgn0265952	NA	intergenic
downstream_FBgn0265078	NA	intergenic
downstream_FBti0019209	NA	intergenic
downstream_FBgn0267010	NA	intergenic
downstream_FBgn0267290	NA	intergenic
upstream_FBti0019109	NA	intergenic
upstream_RR48810_transposable_element	NA	intergenic
downstream_RR48810_transposable_element	NA	intergenic
upstream_FBgn0265799	NA	intergenic
upstream_FBgn0265824	NA	intergenic
upstream_FBgn0015664	NA	intergenic
downstream_FBgn0015399	NA	intergenic
upstream_FBgn0015399	NA	intergenic
downstream_FBti0064297	NA	intergenic
downstream_FBti0019159	NA	intergenic
upstream_FBgn0265683	NA	intergenic
downstream_FBgn0267573	NA	intergenic
upstream_FBgn0031835	NA	intergenic
upstream_FBgn0032256	NA	intergenic
upstream_FBgn0031365	NA	intergenic
downstream_FBgn0040965	NA	intergenic
upstream_FBgn0004892	NA	intergenic
downstream_FBgn0024245	NA	intergenic
upstream_FBti0061574	NA	intergenic
downstream_FBti0019762	NA	intergenic
downstream_FBgn0265586	NA	intergenic
upstream_FBgn0031946	NA	intergenic
upstream_FBgn0261582	NA	intergenic
upstream_FBgn0086691	NA	intergenic
upstream_FBgn0000384	NA	intergenic
upstream_FBgn0028644	NA	intergenic
upstream_FBgn0051781	NA	intergenic
upstream_FBgn0264370	NA	intergenic
upstream_FBgn0032023	NA	intergenic
upstream_FBti0063609	NA	intergenic
upstream_FBti0019186	NA	intergenic
downstream_FBti0019186	NA	intergenic
upstream_FBgn0265944	NA	intergenic
downstream_FBgn0265944	NA	intergenic
downstream_FBgn0028952	NA	intergenic
downstream_FBgn0041248	NA	intergenic
downstream_FBgn0260435	NA	intergenic
upstream_FBgn0260435	NA	intergenic
upstream_FBti0063046	NA	intergenic
downstream_FBgn0266070	NA	intergenic
downstream_FBgn0031725	NA	intergenic
upstream_FBti0060935	NA	intergenic
upstream_FBgn0032297	NA	intergenic
downstream_FBgn0032650	NA	intergenic
upstream_FBgn0032650	NA	intergenic
downstream_FBgn0020270	NA	intergenic
upstream_FBgn0265369	NA	intergenic
upstream_FBgn0032685	NA	intergenic
upstream_FBgn0267269	NA	intergenic
upstream_FBgn0063368	NA	intergenic
downstream_FBgn0063368	NA	intergenic
upstream_FBgn0032554	NA	intergenic
downstream_FBgn0264392	NA	intergenic
upstream_FBgn0264392	NA	intergenic
downstream_FBgn0267257	NA	intergenic
upstream_FBgn0267257	NA	intergenic
upstream_FBgn0019809	NA	intergenic
upstream_FBgn0265820	NA	intergenic
downstream_FBgn0265820	NA	intergenic
upstream_FBgn0032371	NA	intergenic
upstream_FBgn0263320	NA	intergenic
downstream_FBgn0263320	NA	intergenic
upstream_FBti0061996	NA	intergenic
upstream_FBgn0002524	NA	intergenic
downstream_FBgn0002524	NA	intergenic
upstream_FBgn0265958	NA	intergenic
downstream_FBgn0265958	NA	intergenic
downstream_FBgn0028875	NA	intergenic
upstream_FBgn0266152	NA	intergenic
downstream_FBgn0265796	NA	intergenic
upstream_FBgn0265917	NA	intergenic
downstream_FBgn0054007	NA	intergenic
downstream_FBgn0265079	NA	intergenic
downstream_FBti0060788	NA	intergenic
downstream_FBgn0023096	NA	intergenic
downstream_FBgn0265996	NA	intergenic
upstream_FBgn0032439	NA	intergenic
downstream_FBgn0264992	NA	intergenic
upstream_RR41919_transposable_element	NA	intergenic
upstream_FBti0019206	NA	intergenic
upstream_FBgn0266214	NA	intergenic
downstream_FBgn0032066	NA	intergenic
upstream_FBgn0085427	NA	intergenic
upstream_FBgn0265949	NA	intergenic
downstream_FBgn0265949	NA	intergenic
upstream_FBgn0085410	NA	intergenic
downstream_FBgn0028867	NA	intergenic
upstream_FBgn0028867	NA	intergenic
upstream_FBgn0266021	NA	intergenic
downstream_FBgn0266021	NA	intergenic
downstream_FBti0063610	NA	intergenic
upstream_FBgn0028893	NA	intergenic
downstream_FBgn0028893	NA	intergenic
upstream_FBgn0028518	NA	intergenic
downstream_FBgn0028518	NA	intergenic
upstream_FBgn0261999	NA	intergenic
upstream_FBgn0263871	NA	intergenic
downstream_FBgn0051708	NA	intergenic
upstream_FBgn0051708	NA	intergenic
upstream_FBti0060243	NA	intergenic
downstream_FBgn0259213	NA	intergenic
upstream_FBgn0263321	NA	intergenic
downstream_FBgn0263321	NA	intergenic
downstream_FBgn0031590	NA	intergenic
downstream_FBgn0040106	NA	intergenic
downstream_FBgn0284409	NA	intergenic
upstream_FBgn0284409	NA	intergenic
upstream_FBgn0028527	NA	intergenic
downstream_FBgn0267280	NA	intergenic
upstream_FBgn0028841	NA	intergenic
downstream_FBgn0028841	NA	intergenic
upstream_FBgn0266067	NA	intergenic
downstream_FBgn0031619	NA	intergenic
upstream_FBgn0028946	NA	intergenic
downstream_FBgn0032266	NA	intergenic
downstream_FBgn0028569	NA	intergenic
downstream_FBtr0472730_df_nrg	NA	intergenic
downstream_FBgn0032664	NA	intergenic
upstream_FBgn0028886	NA	intergenic
upstream_FBgn0085409	NA	intergenic
downstream_FBgn0085409	NA	intergenic
upstream_FBgn0264944	NA	intergenic
downstream_FBgn0264944	NA	intergenic
upstream_FBti0215091	NA	intergenic
downstream_FBti0215091	NA	intergenic
upstream_FBgn0045495	NA	intergenic
upstream_FBti0064141	NA	intergenic
upstream_FBgn0052987	NA	intergenic
upstream_FBgn0265368	NA	intergenic
downstream_FBgn0265368	NA	intergenic
upstream_FBgn0032506	NA	intergenic
downstream_FBgn0004868	NA	intergenic
upstream_FBti0019123	NA	intergenic
upstream_FBgn0085194	NA	intergenic
downstream_FBgn0085194	NA	intergenic
downstream_FBgn0265452	NA	intergenic
upstream_FBgn0264993	NA	intergenic
upstream_FBgn0261925	NA	intergenic
downstream_FBgn0032464	NA	intergenic
downstream_FBgn0051814	NA	intergenic
upstream_FBgn0051814	NA	intergenic
downstream_FBgn0032769	NA	intergenic
downstream_FBgn0031617	NA	intergenic
downstream_FBgn0003866	NA	intergenic
upstream_FBgn0264341	NA	intergenic
upstream_FBgn0028884	NA	intergenic
downstream_FBgn0266842	NA	intergenic
upstream_FBgn0266842	NA	intergenic
downstream_FBgn0264435	NA	intergenic
upstream_FBgn0053126	NA	intergenic
upstream_FBgn0028892	NA	intergenic
downstream_FBgn0028892	NA	intergenic
upstream_FBgn0265788	NA	intergenic
downstream_FBgn0051835	NA	intergenic
upstream_FBgn0002855	NA	intergenic
downstream_FBgn0266027	NA	intergenic
upstream_FBgn0266027	NA	intergenic
upstream_FBgn0014019	NA	intergenic
downstream_FBgn0284247	NA	intergenic
upstream_FBgn0284247	NA	intergenic
downstream_FBgn0032771	NA	intergenic
upstream_FBgn0003255	NA	intergenic
upstream_FBgn0265995	NA	intergenic
upstream_FBgn0011244	NA	intergenic
downstream_FBgn0011244	NA	intergenic
downstream_FBgn0032462	NA	intergenic
upstream_FBgn0026396	NA	intergenic
upstream_FBti0064055	NA	intergenic
downstream_FBti0062174	NA	intergenic
downstream_FBti0064162	NA	intergenic
downstream_FBgn0032677	NA	intergenic
downstream_FBti0063691	NA	intergenic
downstream_FBgn0265549	NA	intergenic
downstream_FBgn0024371	NA	intergenic
upstream_FBgn0266797	NA	intergenic
downstream_FBgn0266797	NA	intergenic
downstream_FBgn0005677	NA	intergenic
downstream_FBti0063899	NA	intergenic
downstream_FBgn0264295	NA	intergenic
downstream_FBgn0284413	NA	intergenic
downstream_FBgn0261871	NA	intergenic
upstream_FBgn0031275	NA	intergenic
downstream_FBgn0031275	NA	intergenic
downstream_FBgn0287204	NA	intergenic
upstream_FBgn0287204	NA	intergenic
upstream_FBgn0067311	NA	intergenic
downstream_FBgn0261571	NA	intergenic
upstream_FBgn0028913	NA	intergenic
upstream_FBgn0265256	NA	intergenic
downstream_FBgn0265256	NA	intergenic
upstream_FBgn0267006	NA	intergenic
upstream_FBgn0287768	NA	intergenic
downstream_FBgn0287768	NA	intergenic
upstream_FBgn0031412	NA	intergenic
downstream_FBgn0014179	NA	intergenic
upstream_FBgn0014179	NA	intergenic
upstream_FBgn0261963	NA	intergenic
downstream_FBgn0261963	NA	intergenic
upstream_FBgn0265815	NA	intergenic
upstream_RR48497_transposable_element	NA	intergenic
downstream_RR48497_transposable_element	NA	intergenic
upstream_FBgn0021906	NA	intergenic
downstream_FBgn0032770	NA	intergenic
upstream_FBgn0264081	NA	intergenic
upstream_FBgn0003016	NA	intergenic
downstream_FBgn0262887	NA	intergenic
upstream_FBgn0002931	NA	intergenic
upstream_FBgn0266153	NA	intergenic
downstream_FBgn0013433	NA	intergenic
upstream_FBgn0266821	NA	intergenic
upstream_FBgn0028912	NA	intergenic
downstream_FBgn0026394	NA	intergenic
upstream_FBgn0026394	NA	intergenic
upstream_FBgn0264815	NA	intergenic
downstream_FBgn0028900	NA	intergenic
downstream_FBgn0265945	NA	intergenic
upstream_FBgn0265945	NA	intergenic
downstream_FBgn0265675	NA	intergenic
downstream_FBgn0053923	NA	intergenic
upstream_FBgn0032394	NA	intergenic
upstream_FBti0019211	NA	intergenic
downstream_FBgn0031745	NA	intergenic
upstream_FBgn0031745	NA	intergenic
upstream_FBgn0031424	NA	intergenic
upstream_FBgn0031292	NA	intergenic
upstream_FBgn0262400	NA	intergenic
upstream_FBgn0051840	NA	intergenic
downstream_FBgn0265147	NA	intergenic
upstream_FBgn0265585	NA	intergenic
upstream_FBgn0026392	NA	intergenic
upstream_FBgn0032096	NA	intergenic
downstream_FBgn0032096	NA	intergenic
upstream_FBgn0265687	NA	intergenic
upstream_FBti0019100	NA	intergenic
upstream_RR48945_transposable_element	NA	intergenic
upstream_FBgn0002856	NA	intergenic
downstream_FBgn0266796	NA	intergenic
upstream_FBgn0004394	NA	intergenic
downstream_FBgn0004394	NA	intergenic
upstream_FBgn0265543	NA	intergenic
downstream_FBgn0031696	NA	intergenic
upstream_FBgn0265679	NA	intergenic
downstream_FBgn0265679	NA	intergenic
upstream_FBgn0264867	NA	intergenic
downstream_FBgn0011202	NA	intergenic
downstream_FBgn0267993	NA	intergenic
upstream_FBgn0267976	NA	intergenic
downstream_FBti0059744	NA	intergenic
upstream_FBti0059744	NA	intergenic
downstream_FBgn0032065	NA	intergenic
upstream_FBgn0265680	NA	intergenic
downstream_FBgn0051668	NA	intergenic
downstream_FBgn0263085	NA	intergenic
upstream_FBgn0266147	NA	intergenic
downstream_FBgn0032553	NA	intergenic
upstream_FBti0019149	NA	intergenic
upstream_FBgn0032131	NA	intergenic
downstream_FBgn0032131	NA	intergenic
upstream_FBgn0264373	NA	intergenic
downstream_FBgn0267927	NA	intergenic
downstream_FBgn0286027	NA	intergenic
downstream_FBgn0051933	NA	intergenic
downstream_FBgn0267271	NA	intergenic
upstream_FBgn0267271	NA	intergenic
upstream_FBgn0028889	NA	intergenic
upstream_FBgn0270924	NA	intergenic
upstream_FBgn0041097	NA	intergenic
downstream_FBgn0041097	NA	intergenic
upstream_FBgn0284084	NA	intergenic
downstream_FBgn0284084	NA	intergenic
downstream_FBti0019103	NA	intergenic
upstream_FBti0019103	NA	intergenic
upstream_FBgn0040950	NA	intergenic
downstream_FBgn0040950	NA	intergenic
downstream_FBti0064050	NA	intergenic
upstream_FBgn0032087	NA	intergenic
upstream_FBti0215089	NA	intergenic
downstream_FBti0215089	NA	intergenic
downstream_FBgn0267986	NA	intergenic
downstream_FBgn0267260	NA	intergenic
upstream_FBgn0267260	NA	intergenic
downstream_RR49033_transposable_element	NA	intergenic
upstream_RR49033_transposable_element	NA	intergenic
downstream_FBgn0031389	NA	intergenic
downstream_FBti0019184	NA	intergenic
upstream_FBti0019184	NA	intergenic
upstream_FBgn0267266	NA	intergenic
downstream_FBgn0267266	NA	intergenic
downstream_FBgn0031596	NA	intergenic
upstream_FBgn0051719	NA	intergenic
downstream_FBgn0032857	NA	intergenic
downstream_FBgn0041103	NA	intergenic
upstream_FBgn0041103	NA	intergenic
downstream_FBgn0011832	NA	intergenic
downstream_FBgn0266798	NA	intergenic
downstream_FBgn0031431	NA	intergenic
upstream_FBgn0031431	NA	intergenic
upstream_FBtr0304393_df_nrg	NA	intergenic
upstream_FBgn0031630	NA	intergenic
upstream_FBgn0031729	NA	intergenic
downstream_FBgn0031729	NA	intergenic
downstream_FBgn0058439	NA	intergenic
upstream_FBgn0058439	NA	intergenic
upstream_FBgn0051690	NA	intergenic
downstream_FBgn0051690	NA	intergenic
downstream_FBgn0265817	NA	intergenic
upstream_FBgn0265817	NA	intergenic
downstream_FBgn0266885	NA	intergenic
downstream_FBgn0040010	NA	intergenic
upstream_FBgn0264895	NA	intergenic
downstream_FBgn0265809	NA	intergenic
upstream_FBgn0265809	NA	intergenic
upstream_FBgn0267264	NA	intergenic
upstream_FBgn0015400	NA	intergenic
downstream_FBgn0015400	NA	intergenic
upstream_FBti0063621	NA	intergenic
upstream_FBgn0265446	NA	intergenic
downstream_FBti0059795	NA	intergenic
upstream_FBti0059795	NA	intergenic
downstream_FBgn0016930	NA	intergenic
downstream_FBgn0284415	NA	intergenic
upstream_FBgn0284415	NA	intergenic
downstream_FBgn0032313	NA	intergenic
downstream_FBti0063491	NA	intergenic
upstream_FBti0063491	NA	intergenic
downstream_FBgn0015803	NA	intergenic
upstream_FBgn0086130	NA	intergenic
downstream_FBgn0265829	NA	intergenic
upstream_FBgn0263765	NA	intergenic
downstream_FBgn0263765	NA	intergenic
upstream_FBti0064046	NA	intergenic
upstream_FBgn0041250	NA	intergenic
upstream_FBti0063799	NA	intergenic
downstream_FBti0063799	NA	intergenic
downstream_FBgn0259960	NA	intergenic
upstream_FBgn0259960	NA	intergenic
downstream_FBgn0032465	NA	intergenic
downstream_FBgn0264346	NA	intergenic
upstream_FBgn0031409	NA	intergenic
upstream_FBgn0028903	NA	intergenic
downstream_FBgn0031530	NA	intergenic
upstream_FBgn0031530	NA	intergenic
upstream_FBgn0000320	NA	intergenic
downstream_FBti0019197	NA	intergenic
downstream_FBgn0032563	NA	intergenic
upstream_FBgn0032563	NA	intergenic
upstream_FBgn0032471	NA	intergenic
downstream_FBgn0032471	NA	intergenic
downstream_FBti0215311	NA	intergenic
upstream_FBgn0265992	NA	intergenic
upstream_FBgn0028858	NA	intergenic
downstream_FBgn0028858	NA	intergenic
downstream_FBgn0031422	NA	intergenic
upstream_FBgn0264434	NA	intergenic
downstream_FBgn0031294	NA	intergenic
downstream_FBgn0086683	NA	intergenic
upstream_FBgn0028901	NA	intergenic
downstream_FBgn0028901	NA	intergenic
downstream_FBgn0058006	NA	intergenic
upstream_FBgn0058006	NA	intergenic
upstream_FBgn0263328	NA	intergenic
upstream_FBgn0265677	NA	intergenic
upstream_FBgn0265148	NA	intergenic
upstream_FBgn0040508	NA	intergenic
upstream_FBgn0003209	NA	intergenic
downstream_FBgn0265798	NA	intergenic
upstream_FBgn0003430	NA	intergenic
downstream_FBgn0003430	NA	intergenic
upstream_FBgn0024740	NA	intergenic
downstream_FBgn0011818	NA	intergenic
upstream_FBti0063394	NA	intergenic
downstream_FBgn0262148	NA	intergenic
downstream_FBgn0266907	NA	intergenic
upstream_FBgn0027600	NA	intergenic
downstream_FBgn0027600	NA	intergenic
downstream_FBgn0031592	NA	intergenic
downstream_FBgn0031728	NA	intergenic
upstream_FBgn0028870	NA	intergenic
upstream_FBti0063507	NA	intergenic
downstream_FBti0063507	NA	intergenic
downstream_FBgn0265674	NA	intergenic
upstream_FBgn0283678	NA	intergenic
downstream_FBgn0028866	NA	intergenic
upstream_FBgn0028866	NA	intergenic
upstream_FBti0061509	NA	intergenic
downstream_FBgn0031926	NA	intergenic
downstream_FBti0063360	NA	intergenic
upstream_RR48378_transposable_element	NA	intergenic
downstream_RR48378_transposable_element	NA	intergenic
upstream_FBgn0052463	NA	intergenic
downstream_FBgn0267018	NA	intergenic
upstream_FBgn0267018	NA	intergenic
upstream_FBgn0053648	NA	intergenic
downstream_FBgn0053648	NA	intergenic
downstream_FBgn0261597	NA	intergenic
upstream_FBgn0032311	NA	intergenic
downstream_FBti0063586	NA	intergenic
upstream_FBti0064163	NA	intergenic
downstream_FBgn0028516	NA	intergenic
downstream_FBti0215093	NA	intergenic
upstream_FBti0215093	NA	intergenic
downstream_FBgn0250785	NA	intergenic
upstream_FBgn0264367	NA	intergenic
upstream_FBti0019180	NA	intergenic
downstream_FBti0019180	NA	intergenic
downstream_FBgn0026397	NA	intergenic
downstream_FBti0019099	NA	intergenic
upstream_FBgn0011294	NA	intergenic
downstream_FBgn0011294	NA	intergenic
upstream_FBti0019152	NA	intergenic
downstream_FBti0019152	NA	intergenic
upstream_FBgn0267915	NA	intergenic
downstream_FBgn0267915	NA	intergenic
upstream_FBgn0032312	NA	intergenic
downstream_FBgn0032853	NA	intergenic
upstream_FBgn0032853	NA	intergenic
upstream_FBgn0015035	NA	intergenic
downstream_RR48370_transposable_element	NA	intergenic
downstream_FBgn0266905	NA	intergenic
upstream_FBgn0266905	NA	intergenic
downstream_FBgn0284414	NA	intergenic
downstream_FBgn0266071	NA	intergenic
downstream_FBgn0085197	NA	intergenic
downstream_FBgn0259229	NA	intergenic
upstream_FBgn0002566	NA	intergenic
upstream_FBgn0004567	NA	intergenic
downstream_FBgn0004567	NA	intergenic
downstream_FBgn0265138	NA	intergenic
downstream_FBgn0287218	NA	intergenic
upstream_FBgn0011862	NA	intergenic
downstream_FBgn0011862	NA	intergenic
upstream_FBgn0264308	NA	intergenic
upstream_FBgn0262786	NA	intergenic
downstream_FBti0019101	NA	intergenic
upstream_FBti0019101	NA	intergenic
upstream_FBgn0031337	NA	intergenic
downstream_FBgn0031337	NA	intergenic
upstream_FBgn0032147	NA	intergenic
downstream_FBti0063486	NA	intergenic
upstream_FBgn0031622	NA	intergenic
upstream_FBti0019151	NA	intergenic
downstream_FBgn0262097	NA	intergenic
upstream_FBgn0262097	NA	intergenic
upstream_FBgn0031533	NA	intergenic
upstream_FBgn0266209	NA	intergenic
downstream_FBgn0000547	NA	intergenic
upstream_FBgn0003270	NA	intergenic
downstream_FBgn0264362	NA	intergenic
upstream_FBgn0031216	NA	intergenic
upstream_FBgn0263866	NA	intergenic
upstream_FBgn0266844	NA	intergenic
upstream_FBgn0287234	NA	intergenic
downstream_FBgn0031747	NA	intergenic
downstream_FBti0019256	NA	intergenic
downstream_FBgn0266896	NA	intergenic
downstream_FBgn0266318	NA	intergenic
upstream_FBgn0266318	NA	intergenic
downstream_FBgn0032632	NA	intergenic
upstream_FBgn0032632	NA	intergenic
upstream_FBgn0053196	NA	intergenic
upstream_FBgn0031440	NA	intergenic
downstream_FBgn0031440	NA	intergenic
downstream_FBgn0064225	NA	intergenic
downstream_FBgn0265790	NA	intergenic
upstream_FBgn0265790	NA	intergenic
upstream_FBgn0261627	NA	intergenic
upstream_FBgn0053531	NA	intergenic
upstream_FBgn0014033	NA	intergenic
downstream_FBgn0014033	NA	intergenic
downstream_FBgn0032022	NA	intergenic
downstream_FBgn0031829	NA	intergenic
upstream_FBgn0264889	NA	intergenic
upstream_FBti0063644	NA	intergenic
downstream_FBti0060845	NA	intergenic
downstream_FBgn0263019	NA	intergenic
upstream_FBgn0263019	NA	intergenic
upstream_FBgn0000061	NA	intergenic
downstream_FBgn0000061	NA	intergenic
downstream_FBgn0267259	NA	intergenic
upstream_FBgn0267259	NA	intergenic
upstream_FBgn0264890	NA	intergenic
downstream_FBgn0264890	NA	intergenic
upstream_FBgn0031730	NA	intergenic
upstream_RR48348_transposable_element	NA	intergenic
downstream_FBgn0262999	NA	intergenic
downstream_FBgn0266207	NA	intergenic
upstream_FBgn0031906	NA	intergenic
upstream_FBti0215082	NA	intergenic
upstream_FBgn0031344	NA	intergenic
upstream_FBgn0032969	NA	intergenic
upstream_FBti0215340	NA	intergenic
downstream_FBgn0264978	NA	intergenic
downstream_FBgn0265668	NA	intergenic
upstream_FBgn0265668	NA	intergenic
downstream_FBgn0085407	NA	intergenic
upstream_FBgn0085407	NA	intergenic
upstream_FBgn0265367	NA	intergenic
downstream_FBgn0267255	NA	intergenic
upstream_FBgn0267255	NA	intergenic
downstream_FBgn0262546	NA	intergenic
upstream_FBgn0262546	NA	intergenic
downstream_FBgn0034730	NA	intergenic
downstream_FBgn0026389	NA	intergenic
downstream_FBtr0445448_df_nrg	NA	intergenic
downstream_FBti0064253	NA	intergenic
downstream_FBgn0265839	NA	intergenic
upstream_FBgn0003460	NA	intergenic
upstream_FBgn0058100	NA	intergenic
downstream_FBgn0058100	NA	intergenic
downstream_FBgn0053136	NA	intergenic
upstream_FBti0063116	NA	intergenic
downstream_FBgn0265636	NA	intergenic
upstream_FBti0060852	NA	intergenic
upstream_FBgn0265870	NA	intergenic
downstream_FBgn0265870	NA	intergenic
upstream_FBgn0034835	NA	intergenic
downstream_FBgn0034835	NA	intergenic
upstream_FBgn0265851	NA	intergenic
downstream_FBgn0062961	NA	intergenic
upstream_FBgn0033289	NA	intergenic
downstream_FBgn0033817	NA	intergenic
upstream_FBti0215348	NA	intergenic
downstream_FBti0215348	NA	intergenic
downstream_FBgn0085419	NA	intergenic
downstream_FBgn0034483	NA	intergenic
upstream_FBgn0034483	NA	intergenic
upstream_FBgn0034031	NA	intergenic
upstream_FBgn0283426	NA	intergenic
upstream_FBgn0050222	NA	intergenic
downstream_FBgn0050222	NA	intergenic
upstream_FBti0061185	NA	intergenic
upstream_FBgn0259878	NA	intergenic
upstream_FBgn0024294	NA	intergenic
upstream_FBti0059871	NA	intergenic
downstream_FBgn0085582	NA	intergenic
upstream_FBgn0050432	NA	intergenic
downstream_FBgn0265632	NA	intergenic
upstream_FBgn0265632	NA	intergenic
downstream_FBgn0050106	NA	intergenic
downstream_FBgn0008636	NA	intergenic
upstream_FBgn0008636	NA	intergenic
upstream_FBgn0016697	NA	intergenic
downstream_FBgn0259795	NA	intergenic
upstream_FBgn0262843	NA	intergenic
upstream_FBti0064310	NA	intergenic
downstream_FBti0064310	NA	intergenic
upstream_FBgn0033921	NA	intergenic
downstream_FBti0215099	NA	intergenic
upstream_FBti0215099	NA	intergenic
upstream_FBgn0053459	NA	intergenic
downstream_FBti0018970	NA	intergenic
upstream_FBti0018970	NA	intergenic
downstream_FBgn0265623	NA	intergenic
upstream_FBgn0286939	NA	intergenic
downstream_FBgn0003900	NA	intergenic
upstream_FBgn0033043	NA	intergenic
